date,shot,fuel,oxidizer,diluent,t_0,u_t_0,p_0_nom,p_0,u_p_0,phi_nom,phi,u_phi,dil_mf_nom,dil_mf,u_dil_mf,wave_speed,u_wave_speed,t_ad,cj_speed,sound_speed
2020-12-07,1,CH4,N2O,CO2,289.93879567075555,3.48738528904318,101325.0,101414.85304135711,4.436692162007597,0.7,0.7473754364569682,0.0006206258664405402,0.2,0.20793063844033507,9.732648468725711e-05,1817.3764906303236,2.189232096241835,2587.82013902709,1876.3761308181604,1015.2683922004674
2020-12-10,1,CH4,N2O,N2,288.58406501377317,3.487385300359083,101325.0,101371.94554689211,6.399049013958628,0.7,0.7359139905664412,0.00040321058116969276,0.2,0.35698771420706404,5.992177116782123e-05,1898.220640569395,2.3883357422333202,2587.1066620474307,1966.585122032892,1074.7647254023332
2020-12-08,2,CH4,N2O,CO2,290.42502664486545,3.4873852692902068,101325.0,101393.90471136128,6.225868150527693,1.0,1.046845081355244,0.00037075870785816087,0.1,0.1030854190836046,6.24181355064936e-05,2032.0,2.7368399607072074,2796.349856761602,2077.573207240904,1123.433421936989
2020-11-23,2,CH4,N2O,N2,290.07640354244097,3.4873852553712097,101325.0,101363.2792829969,3.219678642593141,0.4,0.42631628094295465,0.0005120429841312466,0.15,0.25355702378090456,8.204222131147255e-05,1805.0761421319796,2.159698106023387,2449.6667992227226,1900.2767002093285,1043.4112245301505
2020-12-09,2,CH4,N2O,CO2,291.8358629983124,3.487385275999828,101325.0,101450.42745259298,2.637379347934368,1.0,1.0431822281858072,0.00034349687524241147,0.2,0.2054669887586572,5.29942647696652e-05,1905.0,2.4054257467153697,2664.663812436431,1948.350687509575,1052.851536535013
2020-11-25,2,CH4,N2O,CO2,290.3574489981166,3.4873852728663497,101325.0,101342.61368627245,3.367272717118746,0.7,0.7368240077156714,0.0003749541482429496,0.1,0.10470618957038332,7.297060127615761e-05,1950.2742230347349,2.5211190644998442,2721.958739797112,1992.5207334454376,1078.7029003570822
2020-11-26,2,CH4,N2O,CO2,290.7233423039494,3.493192712750315,101325.0,101394.62169577292,2.986653977620823,1.0,1.0529077797059092,0.000474456675461273,0.15,0.15497524272793195,7.597407138747222e-05,1950.2742230347349,2.5211190644998442,2731.09641733337,2013.2769260578727,1088.1124040621612
2020-11-24,2,CH4,N2O,N2,289.57788431998904,3.487385260138391,101325.0,101389.74868779394,3.18640478966214,0.4,0.4169433991702668,0.0003468096750527756,0.1,0.18140960447990487,6.246083407856347e-05,1858.5365853658536,2.2895188546963863,2518.7379746069687,1926.194424012887,1054.8442086772666
2020-12-27,2,CH4,N2O,N2,292.35606426214525,3.4873852662343845,101325.0,101411.52370999605,5.33770509252737,1.0,1.077131188367156,0.0005140893373396402,0.2,0.3848468047640733,6.403072502535252e-05,1971.9038817005546,2.577350474304554,2661.39953753321,2031.2316820056994,1108.1992281522166
2020-12-27,3,CH4,N2O,N2,292.8256753160014,3.4873852764825988,101325.0,101379.21362323142,5.248302193721466,1.0,1.0799873646016005,0.0005365920381310748,0.2,0.38479658168372716,6.561847546392613e-05,2005.2631578947369,2.6652916861111673,2661.6417066897952,2031.6996314372,1108.485495901241
2020-12-10,3,CH4,N2O,N2,289.21467035468925,3.487385253981811,101325.0,101353.74197412777,3.6417682051301505,1.0,1.047125134844628,0.0003524343512193244,0.1,0.2295142704289034,5.338508189957028e-05,2087.671232876712,2.8888580932591323,2795.331474556541,2111.0980325373794,1146.899830609893
2020-12-09,3,CH4,N2O,CO2,291.9515503193209,3.4873852517431594,101325.0,101441.70221876238,2.40634373221554,0.7,0.7285390436978567,0.0003156748393221218,0.2,0.20571570066553363,5.345176616781141e-05,1802.027027027027,2.152407991034615,2583.404244999815,1873.4855783129167,1014.026011554156
2020-12-08,3,CH4,N2O,CO2,290.98947077407513,3.487385245730332,101325.0,101389.97812947912,4.771480343775224,0.4,0.4220717261565604,0.0003375353607963036,0.1,0.10389830513255684,6.844352876689347e-05,1792.9411764705883,2.1307577548759458,2523.5035282861013,1877.887431311245,1022.5495058909328
2020-11-23,3,CH4,N2O,N2,290.5415158583094,3.4873852479575733,101325.0,101365.85016833991,2.5991018391679304,1.0,1.082390440149562,0.0007143653399989584,0.2,0.38625370551377464,8.064003131265126e-05,2001.500938086304,2.655299973493967,2659.482735881376,2031.4643652269863,1108.293680248382
2020-11-26,3,CH4,N2O,CO2,290.78008443150657,3.4873852666446097,101325.0,101380.17919942905,2.8903205776988115,0.7,0.7418276262564489,0.00047990687843472307,0.2,0.2073887268199203,7.623872100792156e-05,1805.0761421319796,2.159698106023387,2586.44098052237,1875.3763127594286,1014.8328176315285
2020-11-25,3,CH4,N2O,CO2,289.83073209292877,3.4873852501471965,101325.0,101359.21368963088,3.169952794964408,0.4,0.42164157163913524,0.00045598098900567947,0.1,0.10532871303901772,8.500732284247166e-05,1763.3057851239669,2.0609016164741796,2520.5701410236147,1876.2377065756925,1021.6195482929136
2020-12-07,3,CH4,N2O,CO2,289.8707680418229,3.4873852858119765,101325.0,101442.07197024443,3.0840998106098967,1.0,1.0473954097586156,0.00041197005151776494,0.1,0.10346469259424898,6.992106483995698e-05,2043.6781609195402,2.7683882876422934,2795.872766073233,2077.3016468525775,1123.2558425752063
2020-11-24,3,CH4,N2O,N2,289.9571651575458,3.487385281638567,101325.0,101383.0671942587,2.636410179697042,1.0,1.0612057420122993,0.000510419217649547,0.2,0.38551328773327953,6.044450807915991e-05,1975.5555555555557,2.586905055452437,2659.2937340783405,2028.2521680406417,1106.4412644248878
2020-11-23,4,CH4,N2O,N2,290.5731766393087,3.4873851846733643,101325.0,101353.11417963619,2.6055373551799637,1.0,1.0745959166034729,0.0006698496574582411,0.2,0.3866876506619623,7.153789403919896e-05,1979.2207792207791,2.596512865403638,2658.7822071916094,2029.8322574984954,1107.402482009947
2020-11-26,4,CH4,N2O,CO2,290.27473090053405,3.4873852249869124,101325.0,101376.31686855851,2.467441181420252,1.0,1.0599610935395023,0.0005277227361654039,0.2,0.20718144138112357,7.799889856096371e-05,1905.0,2.4054257467153697,2663.5858100468113,1949.665441132859,1053.359213035121
2020-12-10,4,CH4,N2O,N2,289.1411675589158,3.487385265610468,101325.0,101347.4648891914,2.8008161042572857,0.4,0.4165101147069183,0.0002842066403574552,0.1,0.1794430017843058,5.340989050865256e-05,1901.6042780748662,2.3968578968989687,2520.065298598233,1926.7838933962194,1055.0830329935327
2020-12-08,4,CH4,N2O,CO2,290.63653080034805,3.4873852370291405,101325.0,101381.34304745642,4.013794123761086,0.7,0.731420607028512,0.0003231933394150914,0.1,0.10312347195014669,5.8169489017866706e-05,1950.2742230347349,2.5211190644998442,2722.0094666078353,1992.6771355177782,1078.8730872988276
2020-12-07,4,CH4,N2O,CO2,289.5883648589679,3.4873852163812953,101325.0,101430.93404565143,2.85391740823754,1.0,1.0492591804807014,0.0003857269472299516,0.15,0.1545006065378526,6.180724951666755e-05,1968.2656826568266,2.5678487294901062,2731.191149978054,2013.2475198645611,1088.0433924703098
2020-11-26,5,CH4,N2O,CO2,289.57467975361715,3.493192680836468,101325.0,101387.05532580455,2.441019232313907,0.4,0.42087569795406643,0.0004963915408171332,0.15,0.1558238225291024,7.692065887146004e-05,1720.6451612903227,1.9623868734910754,2442.9880407657774,1821.8648989422936,992.4525129485189
2020-12-10,5,CH4,N2O,N2,289.11131707856407,3.487385211543791,101325.0,101362.28720631737,2.713899063559613,0.7,0.7294201856902124,0.00032378630314596466,0.1,0.21342606228200375,5.3248271003835505e-05,2016.6351606805292,2.695607556326363,2722.3031880944636,2033.841408944546,1106.7563774142425
2020-11-23,5,CH4,N2O,N2,290.23102879016335,3.4873852230493436,101325.0,101351.01701363835,2.278327049008675,0.7,0.7376552117718309,0.0004912906218840994,0.1,0.21583013754726865,7.316361492650103e-05,1986.5921787709497,2.615889759890728,2724.4359882904996,2035.2810898686191,1107.5455543703938
2020-12-08,5,CH4,N2O,CO2,290.11237392935226,3.4873852645910026,101325.0,101387.26248895106,3.4793785036483493,1.0,1.0440013927944984,0.00032696857210847454,0.15,0.1541150168917253,5.274470696182958e-05,1979.2207792207791,2.596512865403638,2731.234338217669,2012.5340495792211,1087.7318525522278
2020-12-07,5,CH4,N2O,CO2,289.3079686503385,3.4873852412883335,101325.0,101409.77581622652,3.3179555608813014,0.7,0.7347519096450914,0.00040228859826073587,0.15,0.15538848818315296,7.397557221373399e-05,1884.8056537102473,2.3546976306669536,2653.9529201392484,1933.1665439073433,1046.17509478215
2020-12-08,6,CH4,N2O,CO2,290.21594639716017,3.487385277138625,101325.0,101378.15361181143,2.8614013446270623,0.4,0.4139934417145948,0.0002791266953400336,0.15,0.15444759820336978,5.3010585715640996e-05,1754.6052631578948,2.0406139471789606,2438.18638781517,1820.3116984411365,992.0151955504584
2020-12-10,6,CH4,N2O,N2,289.0337137960988,3.487385183452373,101325.0,101362.17613918387,2.3058712346382615,0.7,0.7321308668424342,0.0003683939439754074,0.15,0.29175505565062804,5.411028728146589e-05,1994.018691588785,2.6354843712810845,2655.1294521389464,1998.8129967950858,1089.9869484039546
2020-11-24,6,CH4,N2O,N2,289.7090428434992,3.487385221634513,101325.0,101402.56499031937,2.8517477465797487,1.0,1.05759571789862,0.0004706854564756877,0.15,0.3149170657690547,6.00307464994025e-05,2047.6007677543187,2.7790256968178064,2728.5988458532415,2068.719309087798,1126.1096443542988
2020-12-07,6,CH4,N2O,CO2,289.21519418484115,3.4873852338711266,101325.0,101403.63970504748,2.9639226091313464,1.0,1.0553963589975472,0.00059351471177724,0.2,0.20706371307742946,8.442495683144133e-05,1911.8279569892472,2.4226998438160448,2663.1679673057283,1949.0590293798325,1052.9729762958982
2020-12-27,6,CH4,N2O,N2,292.138498157817,3.4931926938312277,101325.0,101343.75700467927,3.7259846630417335,1.0,1.0620948541420951,0.00045439977678899676,0.2,0.3839136999561388,5.671011995013317e-05,1982.899628252788,2.606174300278913,2661.6437034353844,2029.1410262791596,1106.9854866259318
2020-11-23,6,CH4,N2O,N2,289.97225836887264,3.487385213596373,101325.0,101344.93132947227,2.1783656764441472,1.0,1.071127419771168,0.0005572314158611321,0.2,0.38558214864815843,6.255536743914626e-05,2016.6351606805292,2.695607556326363,2659.7004129057286,2029.9700106321575,1107.3953729396621
2020-11-26,6,CH4,N2O,CO2,289.23944424333007,3.487385266238112,101325.0,101388.64455840018,2.1825776101575762,0.4,0.42635941689875095,0.000494898175445892,0.2,0.20714634726713757,8.320551779114648e-05,1720.6451612903227,1.9623868734910754,2365.8882139070024,1769.2555971736726,964.5660193232239
2020-12-09,6,CH4,N2O,CO2,290.27421702422345,3.487385224832522,101325.0,101435.39247384861,3.0295403038593363,0.4,0.4151182628962736,0.00030353742154712565,0.15,0.1541129217870591,5.2953713721213694e-05,1751.7241379310344,2.0339179256148574,2439.934179555463,1821.16492645142,992.2897789746337
2020-12-27,7,CH4,N2O,N2,291.58081619251743,3.4873852274454538,101325.0,101352.01508800471,3.423702392677319,1.0,1.064228143589126,0.00045561336848548627,0.2,0.38448506894810447,5.639190672277096e-05,2009.0395480225989,2.6753399022202595,2660.9988558540986,2029.2385360890478,1107.0323709822512
2020-11-13,7,CH4,N2O,N2,289.19089750649215,3.4931927212631635,101325.0,101391.12915378048,2.2440402108836093,0.7,0.7590009657998769,0.0007679802093615598,0.2,0.3602595480043486,9.545080935793534e-05,1901.6042780748662,2.3968578968989687,2596.2688379132987,1971.6154038597047,1077.2376021850641
2020-11-24,7,CH4,N2O,N2,289.55443982935293,3.4931927314849367,101325.0,101408.05916883986,2.617471364108496,1.0,1.0748336085187593,0.0005877234511101983,0.2,0.3861740001564491,6.915201376193422e-05,1971.9038817005546,2.577350474304554,2659.1208498525034,2030.3206488018775,1107.595333217156
2020-11-23,7,CH4,N2O,N2,289.57247579580013,3.4873852823826885,101325.0,101344.23459298631,1.9744133321217923,1.0,1.070242945032991,0.0005600223274136864,0.2,0.38587692847825206,6.27330434396119e-05,2005.2631578947369,2.6652916861111673,2659.232758613664,2029.676083608884,1107.222709636774
2020-12-10,7,CH4,N2O,N2,288.9786478040189,3.487385252526777,101325.0,101352.63058490193,2.2644464547170657,1.0,1.0589326894506956,0.00040382848664407596,0.15,0.3140293736546691,5.4714571123493284e-05,2063.442940038685,2.8221943819982136,2729.277812126299,2069.5457997799267,1126.4948103816018
2020-12-09,8,CH4,N2O,CO2,289.3095685943655,3.493192725592349,101325.0,101415.28208993624,2.826788719804318,0.7,0.7259568378131424,0.0002955587397935315,0.15,0.15381116434437953,5.272031853100707e-05,1884.8056537102473,2.3546976306669536,2652.4529985546264,1932.3893172150358,1045.8586693762595
2020-12-27,8,CH4,N2O,N2,291.04122433193794,3.487385294444857,101325.0,101355.10211001735,3.0885783470617763,1.0,1.072727842322355,0.00046249447350831414,0.2,0.38454582499691636,5.7031756352542544e-05,2012.8301886792453,2.6854450486647425,2661.190193927982,2030.7752729970416,1107.8570917130778
2020-12-20,8,CH4,N2O,N2,290.16175757356467,3.4873852454791314,101325.0,101382.48430166485,2.9690930592476845,1.0,1.0751414989970338,0.0005758157539929294,0.2,0.3856390554546555,6.705016642013327e-05,1953.8461538461538,2.530362389707139,2659.865131540393,2030.6306653243178,1107.7773307598688
2020-11-13,8,CH4,N2O,N2,289.3514653617311,3.4873852125201283,101325.0,101395.39814736121,2.1118024671147695,1.0,1.072904728637197,0.0007666939126704498,0.2,0.38635279573764136,8.179450845817653e-05,2012.8301886792453,2.6854450486647425,2658.7913287448914,2029.8904503635379,1107.3520587716969
2020-12-21,9,CH4,N2O,N2,290.08264267239116,3.4873851914583076,101325.0,101390.01933257889,2.9212440942019984,1.0,1.062523541067867,0.00046301319155234345,0.2,0.38453511677383434,5.700891370671076e-05,1957.4311926605506,2.5396566422689433,2660.4782798729093,2029.078860593891,1106.863751971471
2019-10-15,0,C3H8,air,None,,,101325.0,102387.36759072094,13.204298893617299,1.0,0.9619161153572028,0.0045179799070178776,0.0,0.0,0.0,1638.7096774193549,6.229799598384503,,,
2019-10-15,1,C3H8,air,None,289.3101396004479,4.931541087308556,101325.0,102402.700531435,13.204299179112846,1.0,0.9949438689044774,0.004523457264592869,0.0,0.0,0.0,1621.276595744681,6.097955718246699,2259.3153980800435,1799.4873042903832,993.1204657106206
2019-10-15,2,C3H8,air,None,288.8652739531846,4.932148387627762,101325.0,102515.71924761779,13.204301284276376,1.0,0.993019575545613,0.004518112795651466,0.0,0.0,0.0,1712.3595505617977,6.802365449618293,2258.0907652390406,1798.9916427794624,992.8558350531074
2019-10-15,3,C3H8,air,None,288.5871765357143,4.932574350936266,101325.0,102450.78326914243,13.204300074542674,1.0,1.0122697879160725,0.004524563124257179,0.0,0.0,0.0,1638.7096774193549,6.229799598384503,2266.769886189268,1804.346741901816,995.4894030039954
2019-10-15,4,C3H8,air,None,288.34303439454317,4.932963719797984,101325.0,102364.02383818464,13.204298459061118,1.0,0.9629443826908267,0.004519201661304519,0.0,0.0,0.0,1674.7252747252746,6.506646144961602,2237.1659180452266,1789.8415374102547,988.565344348183
2019-10-15,5,C3H8,air,None,287.5839250640158,4.934304970140292,101325.0,102445.86503349812,13.204299982933067,1.0,1.0027772213257686,0.004523011206665539,0.0,0.0,0.0,1674.7252747252746,6.506646144961602,2262.416877141655,1801.8492237091814,994.1721704206552
2019-10-15,6,C3H8,air,None,286.97117029324215,4.935336171305265,101325.0,102325.88802091501,13.204297749216776,1.0,0.9903911575943962,0.00452600321440019,0.0,0.0,0.0,1722.0338983050847,6.879445462852484,2255.674344115816,1798.3610608202807,992.4273924741494
2019-10-15,7,C3H8,air,None,286.1739465123909,4.936609677388981,101325.0,102322.44947901974,13.20429768524105,1.0,0.9756652503044634,0.004523409107669876,0.0,0.0,0.0,1656.5217391304348,6.3659660593605025,2245.795068767088,1794.0191936214317,990.3317756514147
2019-10-15,8,C3H8,air,None,285.2535739379707,4.9379961407096555,101325.0,102349.18142163326,13.204298182756592,1.0,0.9715000379547464,0.0045214514481827115,0.0,0.0,0.0,1665.5737704918033,6.435729550171957,2242.3297282682615,1792.8092885246815,989.7188689707845
2019-10-17,0,C3H8,air,None,285.3352777674759,4.937864534925909,101325.0,102388.21869887073,13.204298909461494,1.0,1.0090039846136123,0.004526718458287707,0.0,0.0,0.0,1722.0338983050847,6.879445462852484,2264.0215041603756,1803.7406253618212,994.9622307480139
2019-10-17,1,C3H8,air,None,286.65725334855796,4.935733625993108,101325.0,102372.20357223507,13.20429861131149,1.0,0.9882874711715947,0.004523563656216925,0.0,0.0,0.0,1674.7252747252746,6.506646144961602,2254.30146600432,1797.78050285072,992.1284666494697
2019-10-22,0,C3H8,air,None,288.68569505987557,4.932422587378425,101325.0,102400.81639888963,13.20429914402633,1.0,1.0059953777650936,0.004525600691567252,0.0,0.0,0.0,1693.3333333333333,6.652041571163797,2264.335652250706,1802.6336057892386,994.6286412202442
2019-10-22,1,C3H8,air,None,289.2764633785953,4.931609681876161,101325.0,102399.7736289809,13.204299124616671,1.0,0.9795483191303932,0.0045207173686146315,0.0,0.0,0.0,1751.7241379310344,7.118712739652,2249.974586510393,1794.956124432817,990.960572157052
2019-10-22,2,C3H8,air,None,289.71230317729476,4.931025661127826,101325.0,102321.09647694191,13.204297660043604,1.0,0.9983215127705036,0.004527694440758382,0.0,0.0,0.0,1647.5675675675675,6.297330808055799,2261.2308948792174,1800.3988236311986,993.5878830975837
2019-10-22,3,C3H8,air,None,290.3615611608598,4.929820908794369,101325.0,102360.84030388384,13.204298399780665,1.0,1.0033450431189628,0.004526873563933094,0.0,0.0,0.0,1731.8181818181818,6.957843069011654,2263.936096769419,1801.7532903281972,994.2989443527125
2019-10-22,4,C3H8,air,None,290.8473650047371,4.929358048243851,101325.0,102404.82830180951,13.20429921873248,1.0,1.0036875884168441,0.004524993175434999,0.0,0.0,0.0,1751.7241379310344,7.118712739652,2264.325635623535,1801.8135866821906,994.362207452099
2019-10-22,7,C3H8,air,None,292.5433463139123,4.926782300329323,101325.0,102409.09358807167,13.20429929817162,1.0,1.009248976609453,0.004525841545322423,0.0,0.0,0.0,1683.9779005524863,6.578741396956978,2267.4448513427437,1803.1877615344733,995.1614451006566
2019-10-22,8,C3H8,air,None,292.72910199144405,4.926517476250959,101325.0,102325.49982464059,13.204297741997356,1.0,0.9924093981925198,0.004526396818471599,0.0,0.0,0.0,1656.5217391304348,6.3659660593605025,2259.501979161979,1798.455347926527,992.8402998824118
2019-10-22,9,C3H8,air,None,292.6015208313638,4.926757227088178,101325.0,102339.86308679463,13.204298009308259,1.0,0.9965008031399704,0.004526524696309771,0.0,0.0,0.0,1674.7252747252746,6.506646144961602,2261.6455205212515,1799.6396815959843,993.4063574202428
2019-10-22,10,C3H8,air,None,292.14329226348957,4.927153039419146,101325.0,102394.69134386498,13.204299029977687,1.0,0.9910611643377265,0.004523087307010713,0.0,0.0,0.0,1702.7932960893854,6.726573668290831,2258.487291559399,1798.1265040295214,992.6469920408985
2019-10-22,11,C3H8,air,None,292.4336748643695,4.926830221716864,101325.0,102434.10219910715,13.20429976385475,1.0,0.9575112506575864,0.004515098797672567,0.0,0.0,0.0,1647.5675675675675,6.297330808055799,2234.6782601620266,1787.7551317321008,987.8779462994676
2019-10-22,12,C3H8,air,None,292.71261597818415,4.926268575890211,101325.0,102455.70475329112,13.204300166215944,1.0,1.0221942677108857,0.004526195651602977,0.0,0.0,0.0,1702.7932960893854,6.726573668290831,2271.73621704058,1806.5858073097418,996.9189286021198
2019-10-22,13,C3H8,air,None,292.37090870496013,4.926950244315056,101325.0,102378.14183825738,13.204298721862207,1.0,0.9794109818820133,0.00452164683585894,0.0,0.0,0.0,1674.7252747252746,6.506646144961602,2251.340480404545,1794.651115984534,991.012448911085
2019-10-22,14,C3H8,air,None,292.22774995277973,4.927039077263935,101325.0,102393.7460290879,13.204299012392863,1.0,1.0100835774949604,0.004526675447538969,0.0,0.0,0.0,1712.3595505617977,6.802365449618293,2267.619013324429,1803.4373171337315,995.265939738777
2019-10-22,15,C3H8,air,None,292.54351565984956,4.92661469184212,101325.0,102458.48547304774,13.204300217999165,1.0,1.0227788978549892,0.00452618180816015,0.0,0.0,0.0,1731.8181818181818,6.957843069011654,2271.8068260762093,1806.7503081245777,996.9937674814381
2019-10-22,16,C3H8,air,None,291.7726532125517,4.927724597516234,101325.0,102429.1287388882,13.204299671237205,1.0,1.0105811090157264,0.004525204733815741,0.0,0.0,0.0,1722.0338983050847,6.879445462852484,2267.607911582823,1803.6161430373652,995.327316368214
